Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
0795-LAFGP,1,Q3,Yes,1,71,None,Yes,3.57,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.4,6668.05,0.0,0,253.47,6921.52
0619-OLYUR,1,Q3,Yes,1,72,None,Yes,47.83,Yes,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.9,8071.05,0.0,0,3443.7599999999998,11514.81
5512-IDZEI,1,Q3,Yes,1,46,None,Yes,18.45,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.9,1174.8,0.0,0,848.6999999999999,2023.5
0459-SPZHJ,1,Q3,Yes,1,63,None,Yes,13.45,Yes,Yes,DSL,69,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,83.5,5435.0,0.0,0,847.3499999999999,6282.35
0215-BQKGS,1,Q3,No,0,30,Offer C,Yes,24.73,No,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,2438.6,0.0,130,741.9,3310.5
9244-ZVAPM,1,Q3,No,0,1,None,Yes,37.44,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.6,45.6,0.0,0,37.44,83.03999999999999
8208-EUMTE,1,Q3,No,0,16,None,No,0.0,No,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,54.85,916.15,0.0,0,0.0,916.15
5172-MIGPM,1,Q3,No,0,4,None,Yes,13.31,Yes,Yes,Cable,59,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.55,237.2,0.0,0,53.24,290.44
1710-RCXUS,1,Q3,No,0,51,None,Yes,9.21,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.35,4614.55,0.0,0,469.71000000000004,5084.26
0374-FIUCA,1,Q3,Yes,1,65,None,Yes,23.46,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.4,1414.45,0.0,0,1524.9,2939.3500000000004
5839-SUYVZ,1,Q3,No,0,16,None,Yes,38.32,No,Yes,Fiber Optic,82,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.55,1170.5,0.0,0,613.12,1783.62
5173-ZXXXL,1,Q3,No,0,2,None,Yes,31.45,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,47.7,0.0,0,62.9,110.6
1096-ADRUX,1,Q3,Yes,1,66,None,Yes,37.84,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,74.25,4859.25,0.0,0,2497.44,7356.6900000000005
2001-MCUUW,1,Q3,No,0,46,None,Yes,37.5,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.65,4903.2,0.0,0,1725.0,6628.2
2731-GJRDG,1,Q3,No,0,32,None,Yes,4.61,Yes,Yes,Fiber Optic,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.55,3608.0,0.0,0,147.52,3755.52
6516-NKQBO,1,Q3,Yes,1,38,None,Yes,22.05,No,Yes,Cable,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.0,3084.9,0.0,0,837.9,3922.8
8672-OAUPW,1,Q3,No,0,51,None,Yes,36.59,No,Yes,DSL,20,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,47.85,2356.75,18.39,0,1866.0900000000001,4204.450000000001
8207-DMRVL,1,Q3,Yes,1,72,None,Yes,21.89,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,114.55,8306.05,21.6,40,1576.08,9900.529999999999
2804-ETQDK,1,Q3,No,0,66,None,Yes,20.63,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1357.1,17.14,0,1361.58,2701.54
7138-GIRSH,1,Q3,No,0,50,None,Yes,27.04,Yes,Yes,DSL,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69.5,3418.2,5.73,0,1352.0,4764.469999999999
9396-ZSFLL,1,Q3,No,0,15,None,Yes,13.58,Yes,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,48.85,631.4,32.09,0,203.7,803.01
6464-KEXXH,1,Q3,No,0,8,None,No,0.0,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.25,186.3,0.0,0,0.0,186.3
5240-CAOYT,1,Q3,No,0,57,None,Yes,28.27,Yes,Yes,Fiber Optic,41,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.55,4884.85,1.83,0,1611.3899999999999,6494.41
4059-IIEBK,1,Q3,No,0,7,None,Yes,40.76,Yes,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,522.95,47.19,0,285.32,761.08
0516-UXRMT,1,Q3,No,0,62,None,Yes,23.88,Yes,Yes,Fiber Optic,47,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92.05,5755.8,14.21,0,1480.56,7222.15
4851-BQDNX,1,Q3,Yes,5,40,None,Yes,14.41,No,Yes,Fiber Optic,22,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,85.05,3355.65,38.15,0,576.4,3893.9
5148-HKFIR,1,Q3,No,0,20,None,Yes,15.87,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,406.95,0.0,0,317.4,724.3499999999999
3003-CMDUU,1,Q3,No,0,25,None,Yes,29.81,No,Yes,Fiber Optic,52,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,2395.7,0.0,80,745.25,3220.95
5016-IBERQ,1,Q3,Yes,1,23,None,Yes,18.05,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.25,1968.1,8.3,0,415.15000000000003,2374.95
9931-KGHOA,1,Q3,Yes,9,46,None,Yes,13.05,Yes,Yes,DSL,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.0,2473.95,31.39,0,600.3000000000001,3042.86
1775-KWJKQ,1,Q3,Yes,5,72,None,Yes,26.96,Yes,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.85,6562.9,12.55,0,1941.1200000000001,8491.47
7665-VIGUD,1,Q3,No,0,10,None,Yes,17.4,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,176.3,0.0,0,174.0,350.3
9411-TPQQV,1,Q3,No,0,40,Offer B,No,0.0,No,Yes,DSL,28,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.55,2236.2,11.48,40,0.0,2264.72
7954-MLBUN,1,Q3,No,0,31,None,Yes,10.05,No,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,3109.9,43.38,0,311.55,3378.07
2077-DDHJK,1,Q3,Yes,2,68,None,Yes,27.41,Yes,Yes,DSL,9,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,70.9,4911.35,49.37,0,1863.88,6725.860000000001
9574-BOSMD,1,Q3,Yes,10,68,None,Yes,19.09,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.4,1620.2,9.34,0,1298.12,2908.98
8404-VLQFB,1,Q3,Yes,1,15,None,Yes,29.55,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.25,394.85,0.0,0,443.25,838.1
2391-IPLOP,1,Q3,Yes,6,50,Offer B,Yes,14.32,Yes,Yes,Cable,58,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,69.65,3442.15,0.0,0,716.0,4158.15
5845-BZZIB,1,Q3,Yes,7,35,None,Yes,11.75,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,655.3,38.61,0,411.25,1027.94
1140-UKVZG,1,Q3,No,0,17,Offer D,Yes,9.84,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.8,475.25,37.06,0,167.28,605.47
5183-SNMJQ,1,Q3,No,0,10,Offer D,Yes,45.69,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,865.1,43.25,0,456.9,1278.75
8100-PNJMH,1,Q3,Yes,2,68,None,Yes,41.61,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.85,6132.7,0.0,0,2829.48,8962.18
7838-LAZFO,1,Q3,Yes,6,45,Offer B,Yes,9.91,No,Yes,Cable,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.8,3597.5,23.28,0,445.95,4020.1699999999996
2085-JVGAD,1,Q3,Yes,3,37,None,Yes,2.15,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.35,697.65,45.07,0,79.55,732.1299999999999
8095-WANWK,1,Q3,No,0,10,Offer D,Yes,3.55,No,Yes,DSL,29,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.25,428.7,44.9,0,35.5,419.3
3030-ZKIWL,1,Q3,No,0,1,None,Yes,18.15,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,18.15,38.2
9565-FLVCG,1,Q3,Yes,10,65,Offer B,Yes,17.43,Yes,Yes,DSL,30,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,69.55,4459.15,23.61,0,1132.95,5568.49
8755-OGKNA,1,Q3,Yes,5,57,Offer B,Yes,42.14,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,1167.6,19.89,0,2401.98,3549.6899999999996
2800-VEQXM,1,Q3,No,0,3,None,Yes,12.5,No,Yes,Fiber Optic,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,38.84,0,37.5,236.76
5533-RJFTJ,1,Q3,No,0,49,Offer B,No,0.0,No,Yes,Cable,58,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,1453.1,0.0,0,0.0,1453.1
0214-JHPFW,1,Q3,Yes,9,70,None,No,0.0,No,Yes,Cable,85,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,4039.3,1.01,0,0.0,4038.29
5642-MHDQT,1,Q3,Yes,6,53,Offer B,Yes,11.35,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,1039.45,14.67,0,601.55,1626.33
3088-FVYWK,1,Q3,Yes,3,53,Offer B,Yes,33.31,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.55,1336.1,37.37,0,1765.43,3064.16
9092-GDZKO,1,Q3,No,0,22,Offer D,Yes,22.97,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.85,493.4,21.32,0,505.34,977.42
2324-AALNO,1,Q3,No,0,48,Offer B,Yes,23.76,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.55,1203.95,36.04,0,1140.48,2308.3900000000003
5760-IFJOZ,1,Q3,No,0,3,None,Yes,47.5,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,107.95,313.6,0.0,0,142.5,456.1
2826-UWHIS,1,Q3,Yes,4,45,Offer B,Yes,1.59,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.4,3775.85,0.0,0,71.55,3847.4
7501-IWUNG,1,Q3,Yes,9,61,Offer B,Yes,1.27,No,Yes,DSL,24,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,73.8,4616.05,49.51,30,77.47,4674.01
4957-TREIR,1,Q3,No,0,3,None,Yes,38.05,No,Yes,DSL,7,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,195.65,0.0,0,114.14999999999999,309.8
8040-MNRTF,1,Q3,No,0,1,None,Yes,37.51,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,37.51,108.60999999999999
1536-HBSWP,1,Q3,No,0,1,None,Yes,14.93,No,Yes,DSL,4,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,49.9,0.0,0,14.93,64.83
5313-FPXWG,1,Q3,No,0,51,Offer B,Yes,34.36,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.6,1266.4,47.91,0,1752.36,2970.85
0946-FKYTX,1,Q3,No,0,52,Offer B,No,0.0,No,Yes,Cable,14,No,Yes,No,No,No,No,No,Yes,One Year,No,Mailed Check,30.1,1623.4,11.72,0,0.0,1611.68
5076-YVXCM,1,Q3,No,0,51,Offer B,Yes,45.92,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,83.4,4149.45,29.76,30,2341.92,6491.61
8262-COGGB,1,Q3,No,0,1,None,Yes,11.61,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.45,20.45,0.0,0,11.61,32.06
6663-JOCQO,1,Q3,Yes,7,31,None,Yes,29.06,Yes,Yes,DSL,22,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.25,2344.5,1.99,0,900.86,3243.3700000000003
9620-QJREV,1,Q3,No,0,47,Offer B,Yes,42.25,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.55,1013.05,0.0,0,1985.75,2998.8
2480-JZOSN,1,Q3,Yes,8,1,None,Yes,35.24,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.65,20.65,0.0,0,35.24,55.89
0078-XZMHT,1,Q3,Yes,5,72,None,Yes,32.36,Yes,Yes,DSL,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.15,6316.2,0.0,0,2329.92,8646.119999999999
8338-QIUNR,1,Q3,Yes,8,72,None,Yes,6.09,Yes,Yes,DSL,41,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.5,4811.6,45.61,0,438.48,5204.470000000001
1525-LNLOJ,1,Q3,Yes,5,66,None,Yes,32.04,Yes,Yes,DSL,19,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,63.3,4189.7,40.62,0,2114.64,6263.719999999999
9450-TRJUU,1,Q3,No,0,35,None,Yes,41.21,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.15,2848.45,18.84,0,1442.3500000000001,4271.96
1766-GKNMI,1,Q3,No,0,29,None,Yes,9.49,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,2516.2,47.04,0,275.21,2744.37
6942-LBFDP,1,Q3,No,0,2,None,Yes,16.7,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.55,33.6,0.0,0,33.4,67.0
1456-TWCGB,1,Q3,No,0,4,None,Yes,38.01,No,Yes,Cable,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,49.25,208.45,0.0,0,152.04,360.49
7596-ZYWBB,1,Q3,No,0,65,Offer B,Yes,43.29,No,Yes,DSL,76,Yes,Yes,No,Yes,No,No,No,No,Two Year,Yes,Mailed Check,59.6,3739.8,0.0,120,2813.85,6673.65
3014-WJKSM,1,Q3,Yes,10,29,None,Yes,3.35,No,Yes,Fiber Optic,59,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,2263.4,0.0,0,97.15,2360.55
3347-YJZZE,1,Q3,Yes,6,29,None,Yes,6.73,Yes,Yes,DSL,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.1,2211.8,0.0,0,195.17000000000002,2406.9700000000003
7929-DMBCV,1,Q3,Yes,6,20,Offer D,Yes,11.39,No,Yes,Fiber Optic,21,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,81.0,1683.7,0.0,0,227.8,1911.5
9661-JALZV,1,Q3,No,0,58,Offer B,Yes,47.9,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.7,1519.0,0.0,0,2778.2,4297.2
5433-KYGHE,1,Q3,No,0,14,Offer D,Yes,47.72,Yes,Yes,Fiber Optic,22,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,86.0,1164.05,0.0,0,668.0799999999999,1832.1299999999999
4312-KFRXN,1,Q3,Yes,2,72,Offer A,Yes,34.29,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1710.9,0.0,0,2468.88,4179.780000000001
5575-TPIZQ,1,Q3,No,0,46,Offer B,Yes,37.75,Yes,Yes,Fiber Optic,73,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.15,4245.55,0.0,0,1736.5,5982.05
0114-IGABW,1,Q3,Yes,2,71,Offer A,No,0.0,No,Yes,Cable,29,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,58.25,4145.9,0.0,0,0.0,4145.9
9944-AEXBM,1,Q3,No,0,32,None,Yes,37.04,Yes,Yes,Fiber Optic,28,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,2664.3,0.0,0,1185.28,3849.58
1853-ARAAQ,1,Q3,No,0,26,None,No,0.0,No,Yes,DSL,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.35,1277.5,0.0,0,0.0,1277.5
4697-LUPSU,1,Q3,Yes,6,2,None,Yes,38.41,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.2,34.75,0.0,0,76.82,111.57
8434-VGEQQ,1,Q3,No,0,61,Offer B,Yes,46.76,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1305.95,0.0,0,2852.3599999999997,4158.3099999999995
4950-HKQTE,1,Q3,No,0,22,Offer D,Yes,5.28,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.25,605.9,0.0,0,116.16000000000001,722.06
6786-OBWQR,1,Q3,Yes,8,5,None,Yes,47.91,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,356.1,0.0,0,239.54999999999998,595.65
2753-JMMCV,1,Q3,No,0,65,Offer B,Yes,22.23,Yes,Yes,DSL,18,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.2,4805.65,0.0,0,1444.95,6250.599999999999
6621-YOBKI,1,Q3,No,0,5,None,Yes,31.78,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,92.75,0.0,0,158.9,251.65
1216-JWVUX,1,Q3,Yes,4,25,None,Yes,4.46,No,Yes,Fiber Optic,58,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1901.05,0.0,0,111.5,2012.55
7564-GHCVB,1,Q3,Yes,5,72,Offer A,Yes,7.29,Yes,Yes,Fiber Optic,53,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,79.05,5730.7,0.0,80,524.88,6335.58
1173-NOEYG,1,Q3,Yes,1,27,None,Yes,18.74,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.15,2423.4,0.0,0,505.97999999999996,2929.38
7595-EHCDL,1,Q3,Yes,10,32,None,No,0.0,No,Yes,DSL,19,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,50.6,1653.45,0.0,0,0.0,1653.45
6647-ZEDXT,1,Q3,No,0,30,None,Yes,13.16,Yes,Yes,Fiber Optic,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,110.45,3327.05,0.0,0,394.8,3721.8500000000004
2521-NPUZR,1,Q3,Yes,9,70,Offer A,Yes,41.05,No,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,101.0,7085.5,0.0,0,2873.5,9959.0
4381-MHQDC,1,Q3,No,0,47,Offer B,Yes,35.75,Yes,Yes,DSL,13,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,65.0,2879.9,0.0,0,1680.25,4560.15
6923-JHPMP,1,Q3,No,0,2,None,Yes,35.41,No,Yes,Fiber Optic,25,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,137.1,0.0,0,70.82,207.92
4018-PPNDW,1,Q3,Yes,9,61,Offer B,Yes,13.35,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.1,1551.6,0.0,0,814.35,2365.95
1635-FJFCC,1,Q3,No,0,5,None,Yes,10.99,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.05,202.15,0.0,0,54.95,257.1
6425-JWTDV,1,Q3,Yes,5,48,Offer B,Yes,15.95,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.25,855.1,0.0,0,765.5999999999999,1620.6999999999998
8405-IGQFX,1,Q3,No,0,63,Offer B,Yes,40.34,No,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,90.05,5817.0,0.0,0,2541.42,8358.42
8224-IVVPA,1,Q3,No,0,27,None,Yes,25.21,No,Yes,DSL,9,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.7,1652.95,0.0,0,680.6700000000001,2333.62
9477-LGWQI,1,Q3,Yes,10,70,Offer A,Yes,24.08,No,Yes,DSL,46,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.15,5600.15,0.0,0,1685.6,7285.75
1410-RSCMR,1,Q3,Yes,3,7,None,Yes,49.98,No,Yes,Cable,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,515.75,0.0,0,349.85999999999996,865.6099999999999
3115-CZMZD,1,Q3,No,0,10,None,Yes,13.16,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,202.5,0.0,0,131.6,334.1
0139-IVFJG,1,Q3,Yes,10,2,None,Yes,4.65,No,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,190.5,0.0,0,9.3,199.8
5730-DBDSI,1,Q3,No,0,66,Offer A,Yes,45.54,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1253.8,0.0,0,3005.64,4259.44
0030-FNXPP,1,Q3,No,0,3,None,Yes,3.12,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,57.2,0.0,0,9.36,66.56
5684-FJVYR,1,Q3,Yes,9,72,Offer A,Yes,9.6,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.35,6563.4,0.0,0,691.1999999999999,7254.599999999999
4013-GUXND,1,Q3,No,0,1,Offer E,Yes,48.14,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.8,20.8,0.0,0,48.14,68.94
1266-NZYUI,1,Q3,Yes,6,72,Offer A,Yes,14.65,Yes,Yes,DSL,20,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,66.85,4758.8,0.0,0,1054.8,5813.6
7969-FFOWG,1,Q3,Yes,2,65,Offer B,Yes,18.07,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1292.6,0.0,0,1174.55,2467.1499999999996
4718-DHSMV,1,Q3,No,0,11,Offer D,No,0.0,No,Yes,DSL,52,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,35.8,363.15,0.0,0,0.0,363.15
5175-WLYXL,1,Q3,No,0,22,Offer D,Yes,30.35,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,78.85,1600.25,0.0,50,667.7,2317.95
7817-OMJNA,1,Q3,No,0,14,Offer D,Yes,36.42,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.4,275.7,0.0,0,509.88,785.5799999999999
8728-SKJLR,1,Q3,No,0,41,Offer B,Yes,1.08,No,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,3089.1,0.0,0,44.28,3133.38
3137-NYQQI,1,Q3,Yes,2,17,Offer D,Yes,45.35,No,Yes,DSL,11,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.8,1175.6,0.0,0,770.95,1946.55
7706-DZNKK,1,Q3,No,0,11,Offer D,Yes,44.53,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.45,237.3,0.0,0,489.83000000000004,727.1300000000001
8823-RLPWL,1,Q3,Yes,5,72,Offer A,Yes,41.21,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.65,8065.65,0.0,0,2967.12,11032.77
9505-SQFSW,1,Q3,Yes,6,3,Offer E,No,0.0,No,Yes,Cable,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,40.3,92.5,0.0,0,0.0,92.5
3758-CKOQL,1,Q3,Yes,7,59,Offer B,Yes,41.15,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,107.0,6152.3,0.0,0,2427.85,8580.15
5676-CFLYY,1,Q3,Yes,4,71,Offer A,Yes,16.24,No,Yes,Cable,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.35,5154.5,0.0,0,1153.04,6307.54
